name_clean,geometry
fener mahallesi,"POLYGON ((30.7459136 36.8601268, 30.7464391 36.8601143, 30.7468965 36.8601068, 30.7486155 36.8600726, 30.7492522 36.8600568, 30.7495663 36.8601179, 30.7502511 36.8603421, 30.7507265 36.8605209, 30.7513066 36.8607881, 30.7516292 36.8609353, 30.7520989 36.8610485, 30.7524357 36.8611232, 30.7533157 36.8613768, 30.7536723 36.8614447, 30.7543995 36.8615828, 30.7550561 36.8617186, 30.7552319 36.8617106, 30.7553054 36.8617446, 30.7553536 36.8620412, 30.7554243 36.8621272, 30.7555686 36.8621612, 30.7565534 36.8622178, 30.756958 36.8622336, 30.7576174 36.8621136, 30.7585031 36.8618284, 30.7597199 36.8614978, 30.7601302 36.8613914, 30.7606934 36.8614118, 30.7610924 36.8614548, 30.7621281 36.8615091, 30.7625957 36.8615451, 30.763798 36.8614918, 30.7642306 36.8613484, 30.7640749 36.8610042, 30.7638854 36.8603703, 30.7636929 36.8596729, 30.7634241 36.8589348, 30.7633732 36.8587152, 30.7634411 36.8577303, 30.7634581 36.857402, 30.7634332 36.8568616, 30.7634298 36.8567884, 30.7634024 36.8566664, 30.7633029 36.8562232, 30.7631286 36.855595, 30.7631077 36.8555228, 30.7630446 36.8553052, 30.7628179 36.8545241, 30.762726 36.8542204, 30.7625367 36.8535944, 30.7624586 36.8533364, 30.7624535 36.8533195, 30.7623491 36.8529874, 30.7623318 36.8529323, 30.7617754 36.8518928, 30.7617291 36.851653, 30.7616666 36.8512727, 30.7616581 36.8510413, 30.7616533 36.8508409, 30.7616352 36.8505863, 30.7616026 36.8497803, 30.7615972 36.8495644, 30.7615656 36.8491713, 30.7615502 36.8488183, 30.7615497 36.8487437, 30.7615669 36.848663, 30.7615957 36.8486016, 30.7620686 36.8477536, 30.762125 36.8476356, 30.762329 36.8471716, 30.7621223 36.8471754, 30.7619877 36.8471918, 30.7616172 36.847065, 30.7611573 36.8470288, 30.7610199 36.8470701, 30.760602 36.846937, 30.7604417 36.8464722, 30.7604448 36.8461079, 30.7607139 36.8459322, 30.7604913 36.8458192, 30.7602708 36.8456698, 30.7600254 36.8456618, 30.75993 36.8457034, 30.7597804 36.8457028, 30.7596596 36.8457792, 30.7591734 36.8456262, 30.759049 36.8456026, 30.7589875 36.8455617, 30.758913 36.845547, 30.7586574 36.8455809, 30.7585524 36.8455388, 30.7584795 36.845517, 30.7584116 36.8455009, 30.7582587 36.8455096, 30.7581877 36.8455345, 30.7581101 36.8454913, 30.7580159 36.8454863, 30.7578851 36.8454584, 30.7577951 36.8454543, 30.7576372 36.8454446, 30.7576452 36.8454871, 30.7575287 36.8454725, 30.7575248 36.8456608, 30.7573378 36.845736, 30.7571708 36.8456929, 30.7569904 36.8457614, 30.7568872 36.8458502, 30.7567794 36.8459303, 30.7567575 36.8461064, 30.7567516 36.8462393, 30.7569255 36.8462198, 30.7569646 36.8463073, 30.7568837 36.8464346, 30.7569532 36.8465047, 30.7569773 36.8466921, 30.7568686 36.8467665, 30.7568055 36.8468645, 30.7566107 36.8470416, 30.756271 36.84709, 30.7560873 36.8472855, 30.7557909 36.8473865, 30.7555025 36.8475991, 30.7552303 36.8474983, 30.7550211 36.847621, 30.754828 36.8476405, 30.7545091 36.8478827, 30.7540346 36.8479832, 30.7537102 36.8480984, 30.753562 36.8481858, 30.7534325 36.8480192, 30.7530639 36.8478833, 30.7525547 36.847917, 30.7522514 36.8482875, 30.7523868 36.8484089, 30.751435 36.84854, 30.7512507 36.8487734, 30.7510595 36.848914, 30.750936 36.849173, 30.7508665 36.8493678, 30.7507649 36.8496536, 30.7505793 36.8498697, 30.7503621 36.8499763, 30.7501204 36.8500238, 30.7498117 36.8500022, 30.7494957 36.8500944, 30.7495439 36.850264, 30.7494855 36.8502917, 30.7495107 36.8503395, 30.7494263 36.8503479, 30.7493822 36.8503922, 30.749335 36.8504293, 30.7492937 36.8504732, 30.749206 36.8505373, 30.7491567 36.8504907, 30.7490963 36.8504624, 30.7490173 36.8504771, 30.7489904 36.8505875, 30.7489362 36.8506011, 30.748854 36.8505605, 30.7487766 36.8505584, 30.7487111 36.8505771, 30.7486814 36.8505483, 30.7487198 36.850506, 30.7486893 36.8504813, 30.7485545 36.8505958, 30.7484356 36.8505976, 30.7480851 36.8515283, 30.7480448 36.8516785, 30.747828 36.8523, 30.7477151 36.8527726, 30.7476546 36.8528867, 30.7476161 36.8529545, 30.7473584 36.8532804, 30.7472937 36.8533691, 30.7470009 36.8537944, 30.7468242 36.8541256, 30.7474216 36.8547964, 30.7475421 36.8549318, 30.7477701 36.8551906, 30.7469436 36.8560897, 30.7463602 36.8566427, 30.7463164 36.8566932, 30.7459997 36.8570284, 30.7459286 36.8571432, 30.7458816 36.857287, 30.7458221 36.8576292, 30.7457659 36.8581272, 30.7457618 36.8583002, 30.7458219 36.8593196, 30.7459033 36.8600105, 30.7459136 36.8601268))"
arapsuyu mahallesi,"POLYGON ((30.6427608 36.8746283, 30.6429223 36.8747828, 30.6433091 36.8752863, 30.6438555 36.8757607, 30.6443318 36.8761007, 30.6451332 36.8766629, 30.6461312 36.8772971, 30.6474301 36.8781351, 30.6481734 36.8785852, 30.6493802 36.8792165, 30.6503287 36.8796044, 30.6514507 36.8800403, 30.6524487 36.8803829, 30.6535352 36.8806688, 30.6537334 36.8807481, 30.6539706 36.8809009, 30.6543032 36.8811104, 30.6554464 36.8818663, 30.6563808 36.8824608, 30.6575876 36.8832393, 30.6582955 36.8837233, 30.6586281 36.883947, 30.6589502 36.8841083, 30.6593254 36.8842754, 30.6596156 36.8843744, 30.6605995 36.8846377, 30.6620612 36.8849378, 30.6629494 36.88511, 30.6627562 36.884061, 30.6622427 36.8822153, 30.6618928 36.8804783, 30.6612396 36.8779595, 30.6609875 36.8771891, 30.6622748 36.8759424, 30.6591324 36.8740847, 30.6583893 36.8735791, 30.6539761 36.8707895, 30.6533088 36.8715324, 30.6522675 36.8725465, 30.6521128 36.8726444, 30.6510777 36.8730225, 30.6503818 36.8725274, 30.6465875 36.8734969, 30.6440703 36.8742328, 30.6427608 36.8746283))"
pınarbaşı mahallesi,"POLYGON ((30.6353848 36.9001109, 30.6380718 36.900365, 30.6420172 36.900998, 30.6426295 36.9010833, 30.6434101 36.9012054, 30.6454203 36.9014343, 30.6520606 36.9007294, 30.6525119 36.9006645, 30.653028 36.9006273, 30.6554939 36.9004088, 30.655697 36.9004017, 30.6559 36.9004014, 30.6603926 36.900778, 30.6635909 36.901024, 30.664677 36.9011365, 30.6652613 36.9012864, 30.6653209 36.9010577, 30.6653787 36.9007261, 30.6654217 36.9002816, 30.6654412 36.8998281, 30.6655084 36.8978844, 30.6655117 36.8976275, 30.6654809 36.8971273, 30.6654135 36.8964523, 30.6652606 36.8954554, 30.6651292 36.8948391, 30.6649323 36.8939158, 30.664883 36.8936997, 30.6646915 36.8928606, 30.6642882 36.891094, 30.6637473 36.8887286, 30.6631155 36.8860117, 30.6629494 36.88511, 30.6620612 36.8849378, 30.6605995 36.8846377, 30.6596156 36.8843744, 30.6593254 36.8842754, 30.6589502 36.8841083, 30.6586281 36.883947, 30.6582955 36.8837233, 30.6575876 36.8832393, 30.6563808 36.8824608, 30.6554464 36.8818663, 30.6543032 36.8811104, 30.6539706 36.8809009, 30.6537334 36.8807481, 30.6535352 36.8806688, 30.6524487 36.8803829, 30.6514507 36.8800403, 30.6503287 36.8796044, 30.6493958 36.8815985, 30.6486687 36.8827962, 30.6483606 36.8836785, 30.6477382 36.8853592, 30.6469002 36.8875672, 30.6467276 36.888134, 30.645801 36.8880565, 30.6442022 36.8878325, 30.641915 36.8874588, 30.6413296 36.8874489, 30.6404054 36.8874843, 30.640309 36.8883721, 30.6393218 36.8901206, 30.6392461 36.8902121, 30.6374428 36.8932893, 30.6372245 36.8932112, 30.6353848 36.9001109))"
öğretmenevleri mahallesi,"POLYGON ((30.6306186 36.8741382, 30.6307987 36.8742658, 30.6314155 36.8746685, 30.6337572 36.8763852, 30.6339028 36.8763809, 30.6364757 36.8753764, 30.6375551 36.876356, 30.6380435 36.8768231, 30.6383373 36.8773299, 30.6385347 36.8776795, 30.6390805 36.8786463, 30.6397211 36.8797985, 30.6398665 36.8801498, 30.6398823 36.8803032, 30.6400706 36.8803087, 30.642727 36.8792787, 30.6431395 36.8792601, 30.644 36.879255, 30.6441734 36.8783802, 30.6441911 36.878199, 30.6441168 36.8777998, 30.6441239 36.877746, 30.6445202 36.8773157, 30.6451332 36.8766629, 30.6443318 36.8761007, 30.6438555 36.8757607, 30.6433091 36.8752863, 30.6429223 36.8747828, 30.6427608 36.8746283, 30.6424201 36.8740063, 30.6418623 36.8728, 30.6416039 36.8722507, 30.6412465 36.8715203, 30.6408395 36.8706652, 30.6404537 36.8698696, 30.6402201 36.8694534, 30.639852 36.869023, 30.6395654 36.868754, 30.6392787 36.8685473, 30.6387661 36.8682368, 30.6386608 36.8683433, 30.638421 36.8682229, 30.638173 36.8683921, 30.6379494 36.8683921, 30.6373111 36.8685026, 30.6363394 36.8689515, 30.6360142 36.8690946, 30.6355385 36.8696117, 30.63501 36.8692702, 30.6339774 36.8705419, 30.6326371 36.8720199, 30.6316661 36.8730461, 30.6311244 36.8736133, 30.6306186 36.8741382))"
toros mahallesi,"POLYGON ((30.6404054 36.8874843, 30.6413296 36.8874489, 30.641915 36.8874588, 30.6442022 36.8878325, 30.645801 36.8880565, 30.6467276 36.888134, 30.6469002 36.8875672, 30.6477382 36.8853592, 30.6483606 36.8836785, 30.6486687 36.8827962, 30.6493958 36.8815985, 30.6503287 36.8796044, 30.6493802 36.8792165, 30.6481734 36.8785852, 30.6474301 36.8781351, 30.6461312 36.8772971, 30.6451332 36.8766629, 30.6445202 36.8773157, 30.6441239 36.877746, 30.6441168 36.8777998, 30.6441911 36.878199, 30.6441734 36.8783802, 30.644 36.879255, 30.6431395 36.8792601, 30.6435487 36.8799206, 30.6435406 36.8802335, 30.6430297 36.8805367, 30.6425446 36.880433, 30.6421897 36.8805838, 30.641962 36.8811776, 30.6414545 36.8819876, 30.640592 36.8819372, 30.6402443 36.883889, 30.6408115 36.8847077, 30.6407905 36.8856623, 30.6403011 36.8862993, 30.6401957 36.886395, 30.6399531 36.8867008, 30.6397179 36.8866947, 30.6398869 36.8874803, 30.6404054 36.8874843))"
kuşkavağı mahallesi,"POLYGON ((30.6387661 36.8682368, 30.6392787 36.8685473, 30.6395654 36.868754, 30.639852 36.869023, 30.6402201 36.8694534, 30.6404537 36.8698696, 30.6408395 36.8706652, 30.6412465 36.8715203, 30.6416039 36.8722507, 30.6418623 36.8728, 30.6424201 36.8740063, 30.6427608 36.8746283, 30.6440703 36.8742328, 30.6465875 36.8734969, 30.6503818 36.8725274, 30.6510777 36.8730225, 30.6521128 36.8726444, 30.6522675 36.8725465, 30.6533088 36.8715324, 30.6539761 36.8707895, 30.6534622 36.8704288, 30.6473999 36.8664491, 30.6449266 36.8647657, 30.6430993 36.8635981, 30.6429226 36.8634957, 30.6423523 36.8641475, 30.6407505 36.8658453, 30.6406041 36.866034, 30.6399658 36.8668016, 30.6396267 36.867239, 30.639169 36.8678294, 30.6387661 36.8682368))"
teomanpaşa mahallesi,"POLYGON ((30.7148119 36.9204088, 30.7152313 36.9204966, 30.7170069 36.9207797, 30.7189756 36.9210542, 30.7204389 36.9212317, 30.7209059 36.9212721, 30.7237493 36.9214694, 30.7266545 36.9217313, 30.7271749 36.9217671, 30.7272318 36.9213543, 30.7273172 36.9207563, 30.7273537 36.9203305, 30.7274472 36.9187444, 30.7275042 36.9180618, 30.727577 36.9171607, 30.7275855 36.9168299, 30.7276038 36.9163862, 30.7276463 36.9154335, 30.7277079 36.9146798, 30.7277541 36.9140565, 30.7278342 36.9135868, 30.7281197 36.913033, 30.7285026 36.9126838, 30.7231529 36.9133924, 30.7224538 36.9134626, 30.7216739 36.9134941, 30.7211662 36.9135095, 30.7201585 36.9134988, 30.7189881 36.9134187, 30.7180117 36.9133612, 30.7171446 36.9132735, 30.7156369 36.9131829, 30.7152932 36.9131568, 30.7152749 36.9134704, 30.7152252 36.9144668, 30.7151681 36.916132, 30.7151433 36.9175468, 30.7151079 36.9186997, 30.7148987 36.9199605, 30.7148119 36.9204088))"
düdenbaşı mahallesi,"POLYGON ((30.7275042 36.9180618, 30.7310362 36.9182443, 30.7321542 36.9182931, 30.7324306 36.9183646, 30.7327843 36.9185531, 30.7332437 36.9188619, 30.733508 36.9189756, 30.7337804 36.9190764, 30.7350693 36.9194485, 30.7366733 36.9199246, 30.7385294 36.9205079, 30.7389049 36.9206022, 30.7391302 36.920139, 30.7400851 36.9188653, 30.7405303 36.918282, 30.740686 36.9179484, 30.7407745 36.9176965, 30.7407745 36.9173626, 30.7406188 36.9166581, 30.740279 36.9153394, 30.7401516 36.9148584, 30.7399392 36.9139982, 30.7398118 36.9135709, 30.7395181 36.9125889, 30.7393931 36.9122896, 30.7389291 36.9114168, 30.7386273 36.9107327, 30.738064 36.9109173, 30.7365829 36.911384, 30.735505 36.9116298, 30.7345434 36.9118087, 30.7335335 36.9119618, 30.7323677 36.9121093, 30.7287657 36.9126492, 30.7285026 36.9126838, 30.7281197 36.913033, 30.7278342 36.9135868, 30.7277541 36.9140565, 30.7277079 36.9146798, 30.7276463 36.9154335, 30.7276038 36.9163862, 30.7275855 36.9168299, 30.727577 36.9171607, 30.7275042 36.9180618))"
göksu mahallesi,"POLYGON ((30.7386273 36.9107327, 30.7389291 36.9114168, 30.7393931 36.9122896, 30.7395181 36.9125889, 30.7398118 36.9135709, 30.7399392 36.9139982, 30.7401516 36.9148584, 30.740279 36.9153394, 30.7406188 36.9166581, 30.7407745 36.9173626, 30.7407745 36.9176965, 30.7411357 36.9177796, 30.7423826 36.9183845, 30.7432606 36.9187578, 30.743877 36.919105, 30.7445728 36.9197136, 30.7452173 36.9203297, 30.7460952 36.9211286, 30.7466556 36.9216438, 30.7474822 36.9221777, 30.7486731 36.9229207, 30.749495 36.9234284, 30.7514144 36.9246119, 30.7519935 36.925086, 30.7532544 36.9254929, 30.7547394 36.9261649, 30.7560937 36.92671, 30.756061 36.9263292, 30.7560937 36.9257244, 30.7564159 36.9252914, 30.7568316 36.9249554, 30.7576208 36.9246679, 30.7581018 36.9243506, 30.7581859 36.9241042, 30.7582279 36.9238242, 30.7580416 36.9233914, 30.7578638 36.9229185, 30.7580833 36.9222449, 30.7584194 36.9213601, 30.7587136 36.9209419, 30.7594047 36.9205089, 30.7598297 36.9200384, 30.7598717 36.9195979, 30.7599231 36.9192021, 30.7597223 36.9188624, 30.7591479 36.9180634, 30.7584287 36.9171636, 30.7582279 36.9169059, 30.7582793 36.9166296, 30.7584707 36.9162152, 30.7594514 36.915278, 30.7598811 36.914718, 30.7603341 36.9140384, 30.7605536 36.9135119, 30.7606096 36.9127726, 30.7604882 36.9121528, 30.7602453 36.9110326, 30.7601426 36.910577, 30.7602593 36.9102933, 30.7604602 36.9101066, 30.7613755 36.9095651, 30.7617584 36.9090872, 30.7620199 36.9079632, 30.7621647 36.9074143, 30.7624169 36.9072164, 30.7638425 36.9063267, 30.765079 36.9056254, 30.7655252 36.9051963, 30.7657844 36.9047499, 30.7659851 36.9044566, 30.7663285 36.9041431, 30.7664789 36.9040149, 30.7653282 36.9025759, 30.7646792 36.9017498, 30.763473 36.9003711, 30.763232 36.9000355, 30.7627218 36.9001301, 30.7625701 36.9001526, 30.7623262 36.9002407, 30.7617769 36.9004906, 30.7606747 36.9010227, 30.7581066 36.9023973, 30.7552056 36.9039236, 30.7537051 36.9047031, 30.7496084 36.9068819, 30.7489427 36.9072125, 30.7482206 36.9075431, 30.7476034 36.9077754, 30.7464222 36.9081967, 30.7442555 36.9088968, 30.7433133 36.9092122, 30.7418587 36.9096995, 30.7402876 36.9101797, 30.7395869 36.9104169, 30.7388045 36.9106746, 30.7386273 36.9107327))"
beşkonaklılar mahallesi,"POLYGON ((30.7420209 36.9301682, 30.742296 36.9303388, 30.7430485 36.9307128, 30.7431906 36.9307382, 30.7434643 36.9308443, 30.7446408 36.9309731, 30.7448252 36.9309538, 30.7454502 36.9310591, 30.7468163 36.9317832, 30.7468528 36.9316517, 30.7481288 36.931871, 30.7480466 36.9320412, 30.7497427 36.9325032, 30.7499145 36.9322734, 30.7503989 36.9315303, 30.750653 36.9317231, 30.7512182 36.9319761, 30.7516923 36.9321803, 30.7519863 36.9322466, 30.752002 36.9320756, 30.7519833 36.9319118, 30.7519802 36.9311715, 30.7531144 36.9313955, 30.7531101 36.9316449, 30.7542349 36.931638, 30.7542461 36.931472, 30.7557977 36.9308971, 30.7553971 36.9300992, 30.7553311 36.9298238, 30.7553391 36.9296272, 30.7554679 36.9289454, 30.7555108 36.9285337, 30.7556288 36.9279591, 30.7560526 36.9274874, 30.7561706 36.9271401, 30.7560937 36.92671, 30.7547394 36.9261649, 30.7532544 36.9254929, 30.7519935 36.925086, 30.7514144 36.9246119, 30.749495 36.9234284, 30.7486731 36.9229207, 30.7474822 36.9221777, 30.7466556 36.9216438, 30.7460994 36.9225073, 30.745343 36.9236395, 30.7444901 36.9249732, 30.7438678 36.9258995, 30.7436639 36.9262169, 30.7431382 36.9270231, 30.7427252 36.9278379, 30.7424409 36.9284511, 30.7421887 36.9290686, 30.7421241 36.92935, 30.742089 36.9295293, 30.7420377 36.9299378, 30.7420209 36.9301682))"
güneş mahallesi,"POLYGON ((30.7255193 36.9310321, 30.7263568 36.9309476, 30.7284952 36.9306811, 30.7298531 36.9305154, 30.7297311 36.9299564, 30.7296702 36.9295567, 30.7296641 36.9294443, 30.7296802 36.9293432, 30.729701 36.9292466, 30.7297474 36.929157, 30.7301255 36.9284713, 30.7305117 36.9277953, 30.7321745 36.928507, 30.7333169 36.9289815, 30.73413 36.929352, 30.734571 36.9296464, 30.7363524 36.9284173, 30.7372441 36.928769, 30.7381962 36.9292022, 30.7383285 36.9292318, 30.7393737 36.9291826, 30.7406888 36.9294866, 30.7420377 36.9299378, 30.742089 36.9295293, 30.7421241 36.92935, 30.7421887 36.9290686, 30.7424409 36.9284511, 30.7427252 36.9278379, 30.7431382 36.9270231, 30.7436639 36.9262169, 30.7438678 36.9258995, 30.7444901 36.9249732, 30.745343 36.9236395, 30.7460994 36.9225073, 30.7466556 36.9216438, 30.7460952 36.9211286, 30.7452173 36.9203297, 30.7445728 36.9197136, 30.743877 36.919105, 30.7432606 36.9187578, 30.7423826 36.9183845, 30.7411357 36.9177796, 30.7407745 36.9176965, 30.740686 36.9179484, 30.7405303 36.918282, 30.7400851 36.9188653, 30.7391302 36.920139, 30.7389049 36.9206022, 30.7385294 36.9205079, 30.7366733 36.9199246, 30.7350693 36.9194485, 30.7337804 36.9190764, 30.733508 36.9189756, 30.7332437 36.9188619, 30.7327843 36.9185531, 30.7324306 36.9183646, 30.7321542 36.9182931, 30.7310362 36.9182443, 30.7275042 36.9180618, 30.7274472 36.9187444, 30.7273537 36.9203305, 30.7273172 36.9207563, 30.7272318 36.9213543, 30.7271749 36.9217671, 30.7267959 36.923801, 30.7264544 36.9256016, 30.7262267 36.9268918, 30.7260944 36.927682, 30.7259746 36.9283575, 30.7258379 36.9289095, 30.7258039 36.92956, 30.7256765 36.9301064, 30.7255274 36.9307461, 30.7255193 36.9310321))"
mehmet akif ersoy mahallesi,"POLYGON ((30.7134084 36.9268722, 30.7136402 36.9270802, 30.7143801 36.9280617, 30.7148517 36.9287052, 30.7153517 36.9294981, 30.7154737 36.9297289, 30.7162258 36.9293681, 30.7169007 36.9287734, 30.7170958 36.9284972, 30.7177585 36.9287344, 30.7183439 36.9290724, 30.7189049 36.9294429, 30.7192668 36.9289359, 30.7198319 36.9282047, 30.7203726 36.9275905, 30.7207344 36.9272427, 30.7210393 36.9268397, 30.7215638 36.9270477, 30.7217792 36.927116, 30.7228769 36.927129, 30.7234623 36.9271127, 30.7245519 36.92735, 30.7260944 36.927682, 30.7262267 36.9268918, 30.7264544 36.9256016, 30.7267959 36.923801, 30.7271749 36.9217671, 30.7266545 36.9217313, 30.7237493 36.9214694, 30.7209059 36.9212721, 30.7204389 36.9212317, 30.7189756 36.9210542, 30.7170069 36.9207797, 30.7152313 36.9204966, 30.7148119 36.9204088, 30.7146362 36.9213861, 30.714311 36.9228097, 30.714128 36.9236612, 30.7137499 36.925257, 30.7136945 36.9255321, 30.7135426 36.9263457, 30.7134084 36.9268722))"
emek mahallesi,"POLYGON ((30.7055313 36.9124165, 30.7057609 36.9133994, 30.7059757 36.913952, 30.7060542 36.9141459, 30.7064521 36.9151282, 30.706981 36.9163737, 30.7071628 36.9168171, 30.7073847 36.9173368, 30.7079393 36.918263, 30.7083398 36.9188444, 30.708615 36.9188, 30.7115897 36.9182156, 30.7121208 36.9181105, 30.713309 36.9179068, 30.7144731 36.9176816, 30.7151433 36.9175468, 30.7151681 36.916132, 30.7152252 36.9144668, 30.7152749 36.9134704, 30.7152932 36.9131568, 30.7124956 36.9129446, 30.7055313 36.9124165))"
karşıyaka mahallesi,"POLYGON ((30.6940226 36.9185413, 30.6970394 36.9186197, 30.7000433 36.9186025, 30.7012677 36.9186143, 30.7022762 36.9186186, 30.7023994 36.9186278, 30.7027349 36.9186529, 30.7037434 36.9187472, 30.7056612 36.9189295, 30.7066697 36.9190131, 30.7069084 36.9190196, 30.7083398 36.9188444, 30.7079393 36.918263, 30.7073847 36.9173368, 30.7071628 36.9168171, 30.706981 36.9163737, 30.7064521 36.9151282, 30.7060542 36.9141459, 30.7059757 36.913952, 30.7057609 36.9133994, 30.7055313 36.9124165, 30.7041685 36.9123132, 30.7037333 36.9122606, 30.7031188 36.9121857, 30.7011811 36.9118035, 30.6986501 36.9110389, 30.697912 36.9108285, 30.6978333 36.9110811, 30.6974316 36.9119549, 30.6973196 36.9121901, 30.6970254 36.912571, 30.6963762 36.9134596, 30.6961708 36.9137509, 30.6956057 36.9149606, 30.6950219 36.9161853, 30.6949283 36.9164026, 30.6945596 36.9172233, 30.6941066 36.9182874, 30.6940226 36.9185413))"
yükseliş mahallesi,"POLYGON ((30.6881205 36.9131766, 30.6887837 36.9134641, 30.6908758 36.9144536, 30.6929633 36.9154468, 30.6941728 36.916033, 30.6949283 36.9164026, 30.6950219 36.9161853, 30.6956057 36.9149606, 30.6961708 36.9137509, 30.6963762 36.9134596, 30.6970254 36.912571, 30.6973196 36.9121901, 30.6974316 36.9119549, 30.6978333 36.9110811, 30.697912 36.9108285, 30.6974196 36.9106881, 30.6958239 36.9102202, 30.6940107 36.9096689, 30.6919266 36.9090705, 30.6913502 36.9089017, 30.6899372 36.9107608, 30.6889004 36.9121498, 30.6881205 36.9131766))"
ulus mahallesi,"POLYGON ((30.679482 36.9098242, 30.6805545 36.9102731, 30.6819808 36.9108023, 30.6832231 36.9112268, 30.6849042 36.9118352, 30.6863588 36.9123672, 30.6868454 36.9125708, 30.6875294 36.9128861, 30.6881205 36.9131766, 30.6889004 36.9121498, 30.6899372 36.9107608, 30.6913502 36.9089017, 30.6897575 36.9084354, 30.6894157 36.9083357, 30.6839968 36.9067544, 30.6832349 36.9065494, 30.6829038 36.9064517, 30.68228 36.9062817, 30.6819918 36.9066813, 30.6813944 36.9074294, 30.6811868 36.9076852, 30.6804075 36.9086678, 30.6800585 36.9091039, 30.679482 36.9098242))"
özgürlük mahallesi,"POLYGON ((30.67701 36.9131916, 30.6779958 36.913606, 30.6800175 36.9145066, 30.6823109 36.9155479, 30.6852307 36.9168778, 30.6853404 36.9169486, 30.6867632 36.9150669, 30.6877648 36.9136803, 30.6881205 36.9131766, 30.6875294 36.9128861, 30.6868454 36.9125708, 30.6863588 36.9123672, 30.6849042 36.9118352, 30.6832231 36.9112268, 30.6819808 36.9108023, 30.6805545 36.9102731, 30.679482 36.9098242, 30.6783674 36.911345, 30.6776646 36.9123272, 30.6773575 36.9127251, 30.67701 36.9131916))"
yeşiltepe mahallesi,"POLYGON ((30.6743022 36.9168523, 30.6745603 36.9169774, 30.6749079 36.9170765, 30.6750888 36.9172309, 30.675225 36.9173284, 30.6756986 36.918297, 30.6763607 36.9195083, 30.6768385 36.9206712, 30.6769291 36.9208373, 30.6779074 36.9204703, 30.6797442 36.919862, 30.6809473 36.9194838, 30.6811452 36.9194388, 30.6813431 36.9193937, 30.6834639 36.9191999, 30.6839912 36.9191631, 30.6840939 36.9188066, 30.6845929 36.9181444, 30.6853404 36.9169486, 30.6852307 36.9168778, 30.6823109 36.9155479, 30.6800175 36.9145066, 30.6779958 36.913606, 30.67701 36.9131916, 30.6767175 36.9135729, 30.6763795 36.9140214, 30.6759265 36.9146312, 30.6753992 36.9153287, 30.6751249 36.9156895, 30.6743022 36.9168523))"
zafer mahallesi,"POLYGON ((30.6839912 36.9191631, 30.6876031 36.9188752, 30.6891344 36.9187767, 30.6922837 36.9185697, 30.6929059 36.9185397, 30.6940226 36.9185413, 30.6941066 36.9182874, 30.6945596 36.9172233, 30.6949283 36.9164026, 30.6941728 36.916033, 30.6929633 36.9154468, 30.6908758 36.9144536, 30.6887837 36.9134641, 30.6881205 36.9131766, 30.6877648 36.9136803, 30.6867632 36.9150669, 30.6853404 36.9169486, 30.6845929 36.9181444, 30.6840939 36.9188066, 30.6839912 36.9191631))"
kanal mahallesi,"POLYGON ((30.6576989 36.93334, 30.6582312 36.9336387, 30.6584554 36.9336424, 30.6589037 36.9335491, 30.6614815 36.932866, 30.661673 36.9328062, 30.6624576 36.9321418, 30.6629946 36.9317573, 30.6631534 36.9316789, 30.6637792 36.9316005, 30.6640547 36.9315184, 30.6641855 36.9313466, 30.6643816 36.930936, 30.6644844 36.930559, 30.6646571 36.9302753, 30.6651708 36.9297788, 30.6654324 36.9295959, 30.6664504 36.9294391, 30.6666185 36.929398, 30.666747 36.9292636, 30.6670645 36.9288474, 30.6673027 36.9285301, 30.6683114 36.9283173, 30.6687457 36.9282258, 30.6688812 36.9280914, 30.6690002 36.9278506, 30.66911 36.927481, 30.6691684 36.9272234, 30.6692501 36.9271003, 30.6694299 36.9270032, 30.6702214 36.9266896, 30.6715594 36.9261613, 30.672881 36.9257152, 30.6732546 36.9256219, 30.6739107 36.9255286, 30.674728 36.9254614, 30.6749218 36.9254278, 30.6753094 36.9253008, 30.6762598 36.9249014, 30.6767338 36.9247091, 30.6770373 36.9245411, 30.6774903 36.9242275, 30.6781324 36.9237646, 30.6782788 36.9236545, 30.6769291 36.9208373, 30.6768385 36.9206712, 30.6763607 36.9195083, 30.6756986 36.918297, 30.675225 36.9173284, 30.6750888 36.9172309, 30.6749079 36.9170765, 30.6745603 36.9169774, 30.6743022 36.9168523, 30.6741608 36.9170505, 30.6740723 36.9171764, 30.6739219 36.9173391, 30.6736706 36.9176278, 30.6734653 36.9178881, 30.6730282 36.9184681, 30.6728796 36.9186705, 30.6726893 36.918918, 30.6723501 36.9193453, 30.6722209 36.9194712, 30.6720333 36.9196791, 30.6717431 36.9199451, 30.6709538 36.9206044, 30.6700567 36.921357, 30.6696204 36.921637, 30.6690791 36.9219628, 30.6685109 36.9225044, 30.6681306 36.9230255, 30.6678459 36.9235924, 30.6676799 36.9238375, 30.6675139 36.9241633, 30.6673154 36.9245067, 30.6669328 36.9250144, 30.666555 36.9254222, 30.6656793 36.9262249, 30.6650489 36.9270182, 30.6646291 36.9274866, 30.6635317 36.9284087, 30.6612294 36.9304321, 30.6595715 36.9318805, 30.6587589 36.9325113, 30.6576989 36.93334))"
