name_clean,geometry
,"LINESTRING (28.3152546 40.224071, 28.3151207 40.2238495, 28.3149533 40.2235173, 28.3148529 40.2232617, 28.3147079 40.2230402, 28.3143173 40.2228101, 28.3139045 40.222759, 28.3128333 40.222776, 28.312041 40.2229294, 28.3111038 40.2231253, 28.3102892 40.2230487, 28.3099545 40.2228612, 28.3096867 40.2223501, 28.3093184 40.2221711, 28.3089837 40.2222563, 28.308582 40.2224949, 28.3083142 40.222563, 28.3078679 40.2226653, 28.3074104 40.2225801, 28.3068859 40.2222904, 28.3063727 40.2221285, 28.3056697 40.2221115, 28.3052568 40.2222137, 28.3051341 40.2223671, 28.3052903 40.2225971, 28.3053126 40.2228612, 28.3050114 40.2230146, 28.3047436 40.2229379, 28.3044534 40.2226653, 28.3040964 40.2224012, 28.3036612 40.2222137, 28.3033488 40.2222649, 28.3029471 40.2222478, 28.302657 40.222316, 28.3023669 40.222546, 28.3022776 40.222776, 28.3020544 40.2228612, 28.3017308 40.2228186, 28.301463 40.2227334, 28.3010837 40.2226312, 28.3007489 40.2226568, 28.3003584 40.2229124, 28.2999232 40.2232276, 28.2995885 40.2234321, 28.2991198 40.2234321, 28.2986735 40.2233469, 28.2981044 40.2230402, 28.2975242 40.2227505, 28.2963414 40.2224779, 28.295605 40.2222393, 28.2953148 40.2218474, 28.2946453 40.2214555, 28.293842 40.2210124, 28.293284 40.2207568, 28.2930162 40.2205524, 28.2933287 40.2198537, 28.29286 40.2193766, 28.2922352 40.2189847, 28.2918558 40.2186609, 28.2918781 40.2180474, 28.2917777 40.2177748, 28.2914318 40.2175703, 28.2909408 40.2175532, 28.2905057 40.2176981, 28.2902602 40.2178855, 28.290104 40.2181326, 28.2899254 40.2184308, 28.2896688 40.2187716, 28.289122 40.2193084, 28.2891555 40.2196663, 28.2892336 40.2198963, 28.2890997 40.2202115, 28.28891 40.2203223, 28.2885864 40.2203819, 28.2881513 40.2200923, 28.2877496 40.2201519, 28.287359 40.2203564, 28.2869908 40.2206035, 28.286723 40.2208079, 28.2867007 40.2210295, 28.2870801 40.2213021, 28.287147 40.2215918, 28.2869908 40.2220689, 28.2865556 40.2224693, 28.2852836 40.2226227, 28.2845918 40.222529, 28.2838777 40.2224778, 28.2835094 40.2226482, 28.2832528 40.2228698, 28.2820142 40.2227505, 28.281434 40.2231083, 28.2807868 40.2235684, 28.2801396 40.2236195, 28.2787114 40.2234661, 28.2780865 40.2232787, 28.2775956 40.2235002, 28.2767029 40.2235343, 28.275297 40.2232276, 28.2744266 40.2229038, 28.2744043 40.2224779, 28.2745828 40.2221711, 28.2751184 40.2220007, 28.2755425 40.2217792, 28.2756764 40.2214725, 28.2752077 40.2210636, 28.2742927 40.2205353, 28.2736679 40.2200923, 28.2733108 40.219121, 28.27311 40.2177748, 28.2732215 40.2169398, 28.2736679 40.2161388, 28.2738241 40.2149119, 28.2739357 40.2144177, 28.2739134 40.2136337, 28.2737348 40.2126283, 28.2731546 40.2122363, 28.2720388 40.212117, 28.2715478 40.2119977, 28.2706551 40.2115546, 28.2698294 40.2112138, 28.2691823 40.2109752, 28.2687359 40.2110604, 28.2682673 40.2114353, 28.2682896 40.2119977)"
,"LINESTRING (28.3323326 40.2275852, 28.3351779 40.2262611, 28.3468509 40.2206252)"
,"LINESTRING (28.3584809 40.2367413, 28.357923 40.2366307, 28.3573329 40.2369174, 28.3572686 40.2371467, 28.3573115 40.2374825, 28.3574939 40.2377364, 28.3575475 40.2380231, 28.3570969 40.2382032, 28.3567107 40.2379903, 28.3563673 40.2378511, 28.3559596 40.237933, 28.355627 40.2384981, 28.3557451 40.2389649, 28.3556807 40.2392106, 28.3551657 40.2391942, 28.3547366 40.2390386, 28.3538675 40.2392843, 28.3540177 40.2407257, 28.3543074 40.2412253, 28.3540714 40.241643, 28.3527839 40.241946, 28.3515823 40.2417412, 28.3503914 40.2417249, 28.3492005 40.2420361, 28.3482349 40.242855, 28.3477306 40.2430843, 28.347795 40.2437067, 28.3475697 40.2439852, 28.3471513 40.2440343, 28.346926 40.2440343, 28.3464324 40.2444356, 28.346014 40.2447631, 28.3456921 40.2448614, 28.3454025 40.2448041, 28.3453917 40.2445584, 28.3458209 40.2441981, 28.3460033 40.2438951, 28.346132 40.2435266, 28.3459282 40.2433382, 28.3456492 40.2432645, 28.3453703 40.2432973, 28.3451021 40.2434283, 28.3448446 40.2436412, 28.3446085 40.2443045, 28.3445334 40.2444601, 28.3443725 40.2446321, 28.3441911 40.2446927)"
,"LINESTRING (28.2992202 40.2451708, 28.3015858 40.2444979, 28.3025565 40.2441147, 28.3037282 40.2431437, 28.3046989 40.2425219, 28.3051118 40.2405459, 28.3105347 40.2409973, 28.3099768 40.2427689, 28.3098206 40.2439017, 28.3098763 40.2449153, 28.309709 40.2457584, 28.3095304 40.2466357, 28.3096197 40.2471552, 28.309854 40.2483816, 28.3101665 40.2492673, 28.3104008 40.2498975, 28.3103673 40.2503489, 28.3122196 40.2503403, 28.3122084 40.2498294, 28.3128444 40.249625, 28.314574 40.2512516, 28.3146298 40.2520691, 28.314295 40.2527334, 28.3208003 40.2532358, 28.332204 40.2572808, 28.3400147 40.256855, 28.3406842 40.2547261, 28.3418224 40.253057, 28.3424695 40.2503148, 28.3441433 40.2477428, 28.3442995 40.2453411, 28.3441911 40.2446927)"
,"LINESTRING (28.3323326 40.2275852, 28.3319139 40.2270273, 28.3313225 40.2262776, 28.3304633 40.2256131, 28.3293028 40.2256983, 28.3285218 40.2258431, 28.3280085 40.2261413, 28.3275956 40.2264565, 28.3273501 40.2268313, 28.326915 40.2271125, 28.3266137 40.2272232, 28.3261227 40.2272488, 28.3258103 40.2274106, 28.3254867 40.2275299, 28.3248395 40.2275895, 28.324025 40.2276747, 28.3235229 40.2277514, 28.3232997 40.2279303, 28.3230654 40.2281518, 28.3226637 40.228237, 28.3220611 40.228254, 28.321068 40.2280325, 28.320644 40.2281518, 28.3203762 40.2284585, 28.3200861 40.2287652, 28.3196844 40.2290548, 28.3195728 40.2294126, 28.3195059 40.2298215, 28.319305 40.2301963, 28.3191265 40.2303838, 28.318881 40.2305882, 28.3184793 40.2315593, 28.3177652 40.2320705, 28.3173858 40.2326668, 28.3168056 40.2329905, 28.3154889 40.2336379, 28.3149533 40.2336719, 28.3146409 40.2348645, 28.3136367 40.2354267, 28.3120299 40.2354778, 28.3096866 40.2363126, 28.3077674 40.2357674, 28.3070533 40.2344556, 28.3065623 40.2338764, 28.3059152 40.2335527, 28.3051564 40.2330075, 28.3053126 40.2322408, 28.3047547 40.2321727, 28.3041075 40.2325986)"
,"LINESTRING (28.1727015 40.3107837, 28.1726575 40.3109136, 28.1724333 40.3115747, 28.1720557 40.3120983, 28.1720829 40.3122985, 28.1721072 40.3124779, 28.1701674 40.3127135, 28.1696009 40.3122553, 28.1688628 40.3131192, 28.1687296 40.3131262, 28.1668543 40.313224, 28.1667595 40.3132463, 28.1663485 40.3133427, 28.1657385 40.3134858, 28.1648116 40.3136036, 28.1644632 40.3137032, 28.1638503 40.3138784, 28.1643503 40.3139619, 28.16485 40.3140454, 28.1656527 40.3141795, 28.1665696 40.3143659, 28.1666827 40.3143889, 28.1672492 40.3147685, 28.1677298 40.315279, 28.1681635 40.3153834, 28.1693606 40.3156717, 28.1694184 40.3160573, 28.1694293 40.3161298, 28.1670947 40.3161036, 28.1662192 40.316758, 28.1674552 40.3172685, 28.1673178 40.3174125, 28.1665797 40.317491, 28.1658244 40.3175041, 28.1654467 40.3175041, 28.1659445 40.3180538, 28.1665625 40.3184727, 28.1674552 40.3190355, 28.1651377 40.3190224, 28.1654124 40.3196899, 28.1643653 40.3199778, 28.1643824 40.3203181, 28.1640906 40.3203705, 28.1640734 40.3211819, 28.1629748 40.3213521, 28.1627173 40.3209202, 28.1622367 40.3212474, 28.161859 40.3218494, 28.1614985 40.3226478, 28.1612582 40.323132, 28.1607432 40.3236424, 28.160211 40.3238518, 28.1598162 40.3241659, 28.1591467 40.3245585, 28.1586489 40.324925, 28.1585902 40.3251681, 28.1585288 40.3254223, 28.1580996 40.3256055, 28.1576018 40.3258672, 28.157516 40.3262337, 28.1570696 40.3265347, 28.1567263 40.3269927, 28.1566691 40.3272784, 28.1565375 40.327935, 28.156692 40.3292698, 28.1562972 40.3300811, 28.1564002 40.3307878, 28.1566062 40.3315075, 28.1564002 40.3323319, 28.1559195 40.3333657, 28.155456 40.3344126, 28.1552157 40.3359828, 28.1552157 40.3376053, 28.155559 40.3396727, 28.1562628 40.3410465, 28.1567263 40.3417007, 28.156589 40.3426689, 28.1558337 40.3437025, 28.1553187 40.3453249, 28.1553359 40.3464762, 28.1557479 40.3475098, 28.1559367 40.3492498, 28.155765 40.350074, 28.1554045 40.3517485, 28.1559367 40.353907, 28.1559024 40.3555029, 28.156486 40.3573081, 28.1565032 40.3588647, 28.155765 40.3605783, 28.155147 40.3629065, 28.1554217 40.3646854, 28.1557479 40.3655355, 28.1558254 40.3664472)"
sahil yenice,"LINESTRING (28.1558254 40.3664472, 28.1583488 40.3665387, 28.1596706 40.3654401, 28.1605804 40.3654662, 28.162091 40.3666434, 28.1651123 40.3670619, 28.1702449 40.3652308, 28.172734 40.3639359, 28.1746051 40.3634127, 28.1755149 40.3634258, 28.1762874 40.3639228, 28.180476 40.3647338, 28.1820381 40.3653224, 28.1820896 40.3662771, 28.1824157 40.3677158, 28.1837375 40.3682128, 28.1868103 40.3689714, 28.1888874 40.37007, 28.1899002 40.3692199, 28.1913421 40.3679513, 28.1967151 40.3671011, 28.2008178 40.3669049, 28.2028434 40.3676635, 28.2068431 40.3693245, 28.2090232 40.3695992, 28.2323951 40.3701107)"
,"LINESTRING (28.121183 40.2664196, 28.1211327 40.2667952, 28.1213628 40.2672021, 28.1217559 40.2675829, 28.1222794 40.2683163, 28.1221936 40.2689189, 28.1227257 40.2697178, 28.1229489 40.2702679, 28.1230347 40.27108, 28.1234124 40.271486, 28.1240132 40.2725862, 28.1247857 40.2739221, 28.1247513 40.2745246, 28.1245282 40.2753104, 28.1249917 40.2764367, 28.1251633 40.2768165, 28.1250088 40.277144, 28.1255581 40.2778119, 28.1262105 40.279056, 28.1266322 40.2799469, 28.1268799 40.2804704, 28.1277382 40.2819502, 28.1284421 40.2845169, 28.1280987 40.2858788, 28.1274293 40.2866252, 28.1269658 40.2877775, 28.1259186 40.2879215, 28.1262105 40.2885369, 28.1256783 40.2887334, 28.1260045 40.2896369, 28.1259701 40.2898856, 28.125953 40.2903439, 28.1267769 40.290488, 28.1276352 40.2910248, 28.1279142 40.2910682, 28.1284764 40.2911558, 28.129814 40.2912768, 28.130502 40.2913391, 28.1326044 40.2907424, 28.1327164 40.2907106, 28.1352913 40.2902654, 28.1344159 40.2915093, 28.1339009 40.2923735, 28.1326821 40.2939316, 28.132795 40.2939541, 28.1332939 40.2940533, 28.1334717 40.2940887, 28.1341033 40.294442, 28.1342442 40.2945208, 28.1353085 40.2946124, 28.1358407 40.2949136, 28.1364758 40.2952278, 28.1367259 40.2953931, 28.1372483 40.2957384, 28.1376118 40.2957597, 28.1379178 40.2957777, 28.1385186 40.2958432, 28.1386804 40.2958394, 28.1396344 40.295817, 28.1400288 40.2957912, 28.1402352 40.2957777, 28.1408044 40.2959157, 28.1409861 40.2959598)"
,"LINESTRING (28.1409861 40.2959598, 28.1411729 40.2955303, 28.1412912 40.2954087, 28.1426497 40.2940125, 28.1431985 40.2934485, 28.1437993 40.2926498, 28.1445592 40.2926936, 28.1447091 40.2927022, 28.1458077 40.2927284, 28.1464086 40.2924927, 28.1464935 40.2926562, 28.146769 40.2931867, 28.1470058 40.2931867, 28.1476753 40.2931867, 28.1481767 40.2931867, 28.1507516 40.2927153, 28.1515756 40.2936449, 28.1527429 40.2945614, 28.1537213 40.2951506, 28.1545281 40.2954649, 28.1550946 40.2963159, 28.1562963 40.2969182, 28.1574807 40.2967611, 28.1593175 40.296748, 28.1614289 40.2972979, 28.1639008 40.2978739, 28.164948 40.2982667, 28.1655715 40.2986319, 28.1662612 40.2990359)"
,"LINESTRING (28.1085156 40.2662662, 28.1075325 40.267343, 28.1073687 40.2682693, 28.1074169 40.2688059, 28.1073193 40.2694661, 28.1061121 40.2710088, 28.1064647 40.272195, 28.1058808 40.2730861, 28.1033944 40.2762418, 28.1029599 40.2777704, 28.1018703 40.2797359, 28.1015382 40.2802896, 28.0998585 40.2813123, 28.099099 40.2826802, 28.0986206 40.284287, 28.0986301 40.2850059, 28.0984037 40.2858969)"
,"LINESTRING (28.3717203 40.2238282, 28.3723524 40.2241321, 28.3725893 40.224246, 28.3731794 40.2245655, 28.3732114 40.2245908, 28.3734691 40.2247949, 28.3736944 40.2249751, 28.3738017 40.2251307, 28.3738553 40.2253273, 28.3738446 40.2256877, 28.3739948 40.2259253, 28.3740377 40.2260973, 28.3742416 40.2263512, 28.3744776 40.2266789, 28.37466 40.2267936, 28.3792841 40.2280796, 28.3795309 40.228137, 28.3810651 40.2275144, 28.3819556 40.2272113, 28.3827817 40.2268509, 28.3833611 40.2265642, 28.3842838 40.2260973, 28.3849275 40.2258352, 28.3853996 40.2256959, 28.3860218 40.2255649, 28.3866656 40.225442, 28.3875024 40.2251635, 28.3886826 40.2246802, 28.389219 40.2244836, 28.3897662 40.2245409, 28.3903241 40.2247047, 28.3910215 40.2249013, 28.3919978 40.2251225, 28.3924055 40.2254993, 28.3933175 40.2261793)"
,"LINESTRING (28.3633519 40.1986339, 28.3655834 40.1989699, 28.3674073 40.1993796, 28.368802 40.2001991, 28.3701539 40.2010513, 28.3717632 40.2015266, 28.3729434 40.2014447, 28.3744669 40.2009038, 28.3750462 40.2007399, 28.3776855 40.2009858, 28.3812904 40.2015922, 28.3834147 40.2017233, 28.3867836 40.2018544, 28.3879208 40.2017888, 28.3890795 40.2017397, 28.3900237 40.2021166, 28.3918905 40.2028541, 28.3934784 40.2034113, 28.3957743 40.203608, 28.397727 40.2045749, 28.3992076 40.2057384, 28.3997869 40.2070658, 28.3996367 40.2088684, 28.3991861 40.2102941, 28.3988642 40.2108021, 28.397963 40.2120475, 28.3962893 40.2130143, 28.3963322 40.2136369, 28.3964824 40.2140138, 28.3968687 40.2143743, 28.3972335 40.2145381, 28.3980703 40.2146856, 28.398993 40.2146856, 28.4003663 40.2149806, 28.4016967 40.2154066, 28.4023618 40.2155868, 28.4050655 40.2164716, 28.4061384 40.2169796, 28.4066105 40.2174056, 28.406825 40.2177825, 28.4065676 40.2183887, 28.4058809 40.2189294, 28.4030485 40.2212887, 28.4025121 40.2225831, 28.4019971 40.2231565, 28.4001732 40.2238119, 28.3994651 40.2237299, 28.3989501 40.2233203, 28.3980703 40.2225012, 28.3972978 40.2221571, 28.3964824 40.2220424, 28.3951735 40.2219113, 28.3941221 40.2224029, 28.3933496 40.2231074, 28.3930492 40.2238119, 28.3928346 40.2244508, 28.3933175 40.2261793)"
,"LINESTRING (28.3633519 40.1986339, 28.3632338 40.1992157, 28.3632767 40.1999368, 28.3632123 40.2006252)"
,"LINESTRING (28.3752823 40.2231975, 28.3772671 40.2224356, 28.3781147 40.2219195, 28.3788335 40.2211904, 28.3791876 40.2205105, 28.3794773 40.2198224, 28.3794773 40.2194455, 28.3794343 40.2191833, 28.37937 40.2189867, 28.3792841 40.2188557, 28.3806252 40.2187983, 28.3805394 40.2170123, 28.3802068 40.216529, 28.3794987 40.2164962, 28.3792198 40.2162095, 28.3759689 40.2152509, 28.3756256 40.2148167, 28.3753359 40.2143169, 28.3746027 40.2139222)"
,"LINESTRING (28.3041075 40.2325986, 28.3030029 40.2325901, 28.3025342 40.232309, 28.3023222 40.2320449, 28.3022888 40.2315934, 28.3024115 40.2307671, 28.3025119 40.2302219, 28.3026012 40.2299748, 28.3029694 40.2297363, 28.3032484 40.2296511, 28.3038286 40.2295745, 28.3041968 40.2294722, 28.3047547 40.2294382, 28.3057924 40.2294893, 28.3059598 40.2292848, 28.3060379 40.2291059, 28.306328 40.2289526, 28.3065735 40.2288759, 28.3068078 40.2288759, 28.3073211 40.2291911, 28.307734 40.2295319, 28.3081468 40.2296937, 28.3089167 40.2297789, 28.3095081 40.2299578, 28.310133 40.2301282, 28.3112265 40.2301623, 28.311829 40.230026, 28.3121638 40.2297704, 28.3125432 40.2294126, 28.3129002 40.2290378, 28.3132796 40.2289696, 28.3137706 40.2290889, 28.3141276 40.2290378, 28.3153997 40.2278962, 28.3153327 40.2274873, 28.3149756 40.2271465, 28.3151319 40.2268569, 28.3156675 40.2267717, 28.3160915 40.2263628, 28.3163035 40.2259198, 28.3161473 40.2256386, 28.3160245 40.2253916, 28.3157791 40.2249911, 28.3157009 40.2247185, 28.3155336 40.2244885, 28.3153997 40.2243266, 28.3152546 40.224071)"
,"LINESTRING (28.2949355 40.2385954, 28.2951586 40.2388339, 28.2954934 40.238885, 28.2957835 40.238902, 28.2959397 40.2391405, 28.2959843 40.2398645, 28.2962521 40.240614, 28.2967208 40.2411847, 28.2974238 40.2417213, 28.2979705 40.2420109, 28.2985396 40.2424538, 28.2987516 40.2429648, 28.2990305 40.2444042, 28.2992202 40.2451708)"
,"LINESTRING (28.1440529 40.2504758, 28.1428509 40.2493967, 28.1403644 40.247894, 28.137946 40.2464641, 28.1371626 40.2461833, 28.1352142 40.2460481, 28.1326051 40.2465785, 28.1313243 40.2446494, 28.1309987 40.24368, 28.130624 40.24238, 28.130297 40.241574, 28.1294659 40.240664, 28.127974 40.2395927, 28.1262845 40.2381886, 28.1255352 40.237263, 28.1245815 40.2360253, 28.1245542 40.235448, 28.1240569 40.2345483, 28.1237503 40.2340646, 28.1206919 40.2315394, 28.1174818 40.2294032, 28.1162287 40.2286038, 28.115439 40.2275553, 28.1150614 40.2270441, 28.1139544 40.2267409)"
,"LINESTRING (28.1625305 40.237241, 28.1613626 40.2393708, 28.1583563 40.2415005, 28.1562584 40.2439768, 28.1552034 40.2444781)"
,"LINESTRING (28.2650091 40.2095947, 28.2650314 40.2083847, 28.2652099 40.2062031, 28.2655893 40.2057429, 28.2662588 40.2053339, 28.2670622 40.2051975, 28.2680218 40.2052998, 28.268245 40.2051634, 28.2684905 40.2051123, 28.2680441 40.2001182, 28.2701865 40.1983455, 28.2725297 40.1965046, 28.2763682 40.1935385, 28.2789346 40.1923452, 28.2796933 40.1922429, 28.28101 40.191919, 28.2818803 40.192294, 28.2824159 40.192277, 28.2855034 40.1899304)"
,"LINESTRING (28.2682896 40.2119977, 28.266839 40.2115205, 28.2657455 40.2108218, 28.2653438 40.2103446, 28.2650091 40.2095947)"
,"LINESTRING (28.1734795 40.2726607, 28.1749463 40.2727298, 28.175464 40.2722724, 28.1762202 40.2730676, 28.1767856 40.2730469, 28.1776236 40.2720801, 28.1786386 40.2718982, 28.1790133 40.2730624, 28.1791359 40.2734679, 28.179749 40.2745698, 28.1800828 40.2756248, 28.1809684 40.2772516, 28.1813976 40.2783846, 28.1820244 40.2794553, 28.1822696 40.2801517, 28.1823786 40.2804115, 28.1825421 40.2814821, 28.182801 40.2822565, 28.1831961 40.2822097, 28.1836934 40.281716, 28.1839931 40.2813886, 28.1848651 40.2812743, 28.1854264 40.2820316, 28.1854913 40.2830958, 28.1886165 40.2828154, 28.1885192 40.2832196, 28.1907361 40.2834918, 28.1938397 40.2827246, 28.1955916 40.2827081, 28.1955808 40.2831701, 28.1960349 40.2832526, 28.1968676 40.2830876, 28.1972786 40.2827164, 28.1990953 40.2821801, 28.1995387 40.2819986, 28.2001436 40.2820189)"
drama mahallesi,"POLYGON ((28.359012 40.2160087, 28.3610451 40.2164061, 28.361426 40.2156892, 28.3616567 40.2158531, 28.3630675 40.215382, 28.36281 40.214616, 28.3630997 40.2143538, 28.3636422 40.2137054, 28.362364 40.213688, 28.3619249 40.213682, 28.361308 40.2137311, 28.3605784 40.2138991, 28.3603424 40.2142596, 28.359012 40.2160087))"
tavşanlı mahallesi,"POLYGON ((28.338359 40.2098639, 28.3395553 40.2099418, 28.3397698 40.2100237, 28.3400702 40.2102285, 28.3402419 40.2103924, 28.3404887 40.2105563, 28.3407247 40.2107529, 28.3411002 40.2110069, 28.3413899 40.2112281, 28.3414972 40.2114575, 28.3416152 40.2116378, 28.3416152 40.2120475, 28.3414972 40.2123014, 28.3412826 40.2125964, 28.3409822 40.2128176, 28.3406174 40.2130306, 28.3404028 40.2131289, 28.3401453 40.2131781, 28.3398878 40.2132928, 28.3397484 40.2134157, 28.3395553 40.2137107, 28.339287 40.2141449, 28.3390295 40.2144234, 28.3386004 40.214702, 28.3382034 40.2147593, 28.3385575 40.2151116, 28.3375382 40.2155622, 28.3382678 40.2160866, 28.3405316 40.2166519, 28.3414864 40.216701, 28.3419478 40.216783, 28.3422589 40.2168649, 28.3425379 40.2170615, 28.3428919 40.2176268, 28.3429992 40.2182166, 28.3431923 40.2185853, 28.3436751 40.2189785, 28.3443296 40.2192407, 28.3449626 40.21938, 28.3452845 40.2194537, 28.3460569 40.2200435, 28.3468509 40.2206252, 28.3494365 40.2192489, 28.3524728 40.2177497, 28.3549726 40.2165699, 28.3556378 40.2162095, 28.3552515 40.2154967, 28.3551764 40.215169, 28.3563137 40.2146938, 28.3568823 40.2156442, 28.3574402 40.2153902, 28.3577835 40.2153001, 28.3579123 40.2156073, 28.359012 40.2160087, 28.3603424 40.2142596, 28.3600098 40.2136779, 28.3595377 40.2129159, 28.3591139 40.2122687, 28.3587652 40.2124899, 28.3583844 40.212666, 28.3572686 40.2116296, 28.35729 40.2120679, 28.3572404 40.2127131, 28.356818 40.213768, 28.3561528 40.2130224, 28.3554983 40.2137025, 28.3547795 40.213514, 28.3535886 40.2131289, 28.3531363 40.212972, 28.3528805 40.2128832, 28.3520651 40.2124899, 28.3510244 40.2118917, 28.350445 40.2120802, 28.349812 40.2109823, 28.3480096 40.2112445, 28.3466343 40.2109555, 28.3440721 40.210417, 28.343246 40.2102531, 28.3420497 40.210036, 28.341862 40.2103105, 28.3416581 40.2102367, 28.340832 40.209868, 28.3402151 40.2093109, 28.338359 40.2098639))"
runguşpaşa mahallesi,"MULTIPOLYGON (((28.358514 40.2171311, 28.3586472 40.2175244, 28.3593339 40.2176759, 28.360278 40.2177906, 28.3607179 40.2171352, 28.3617157 40.2178603, 28.3627027 40.2187041, 28.3629462 40.2189802, 28.3632714 40.2183682, 28.3635986 40.2179954, 28.3640116 40.2177046, 28.3646393 40.2176759, 28.365106 40.2176923, 28.3655888 40.2176309, 28.3661467 40.2175694, 28.3665651 40.217508, 28.3656585 40.2160169, 28.3653098 40.2161726, 28.3651864 40.2161275, 28.364591 40.215083, 28.3645427 40.2146119, 28.3646715 40.214489, 28.3649826 40.2142842, 28.3644515 40.2139237, 28.3637166 40.2136164, 28.3636422 40.2137054, 28.3630997 40.2143538, 28.36281 40.214616, 28.3630675 40.215382, 28.3616567 40.2158531, 28.361426 40.2156892, 28.3610451 40.2164061, 28.359012 40.2160087, 28.3590925 40.216361, 28.35913 40.2169591, 28.358514 40.2171311)), ((28.3632123 40.2006252, 28.364017 40.200658, 28.3649075 40.2012971, 28.3658731 40.2022559, 28.3674073 40.2044274, 28.3671176 40.2052877, 28.3678901 40.2063448, 28.3682334 40.20682, 28.3685821 40.2072051, 28.3688021 40.2074018, 28.3692527 40.2075861, 28.3695477 40.2078155, 28.369596 40.2081638, 28.3700144 40.2088356, 28.3704007 40.2095157, 28.3707654 40.2100974, 28.3714628 40.2106956, 28.3723426 40.2114166, 28.3746027 40.2139222, 28.3753359 40.2143169, 28.3756256 40.2148167, 28.3759689 40.2152509, 28.3792198 40.2162095, 28.3794987 40.2164962, 28.3802068 40.216529, 28.3805394 40.2170123, 28.3806252 40.2187983, 28.3792841 40.2188557, 28.37937 40.2189867, 28.3794343 40.2191833, 28.3794773 40.2194455, 28.3794773 40.2198224, 28.3791876 40.2205105, 28.3788335 40.2211904, 28.3781147 40.2219195, 28.3772671 40.2224356, 28.3752823 40.2231975, 28.3745205 40.2235088, 28.3737588 40.2237217, 28.3726323 40.22382, 28.3717203 40.2238282, 28.3723524 40.2241321, 28.3725893 40.224246, 28.3731794 40.2245655, 28.3732114 40.2245908, 28.3734691 40.2247949, 28.3736944 40.2249751, 28.3738017 40.2251307, 28.3738553 40.2253273, 28.3738446 40.2256877, 28.3739948 40.2259253, 28.3740377 40.2260973, 28.3742416 40.2263512, 28.3744776 40.2266789, 28.37466 40.2267936, 28.3792841 40.2280796, 28.3795309 40.228137, 28.3810651 40.2275144, 28.3819556 40.2272113, 28.3827817 40.2268509, 28.3833611 40.2265642, 28.3842838 40.2260973, 28.3849275 40.2258352, 28.3853996 40.2256959, 28.3860218 40.2255649, 28.3866656 40.225442, 28.3875024 40.2251635, 28.3886826 40.2246802, 28.389219 40.2244836, 28.3897662 40.2245409, 28.3903241 40.2247047, 28.3910215 40.2249013, 28.3919978 40.2251225, 28.3924055 40.2254993, 28.3933175 40.2261793, 28.3928346 40.2244508, 28.3930492 40.2238119, 28.3933496 40.2231074, 28.3941221 40.2224029, 28.3951735 40.2219113, 28.3964824 40.2220424, 28.3972978 40.2221571, 28.3980703 40.2225012, 28.3989501 40.2233203, 28.3994651 40.2237299, 28.4001732 40.2238119, 28.4019971 40.2231565, 28.4025121 40.2225831, 28.4030485 40.2212887, 28.4058809 40.2189294, 28.4065676 40.2183887, 28.406825 40.2177825, 28.4066105 40.2174056, 28.4061384 40.2169796, 28.4050655 40.2164716, 28.4023618 40.2155868, 28.4016967 40.2154066, 28.4003663 40.2149806, 28.398993 40.2146856, 28.3980703 40.2146856, 28.3972335 40.2145381, 28.3968687 40.2143743, 28.3964824 40.2140138, 28.3963322 40.2136369, 28.3962893 40.2130143, 28.397963 40.2120475, 28.3988642 40.2108021, 28.3991861 40.2102941, 28.3996367 40.2088684, 28.3997869 40.2070658, 28.3992076 40.2057384, 28.397727 40.2045749, 28.3957743 40.203608, 28.3934784 40.2034113, 28.3918905 40.2028541, 28.3900237 40.2021166, 28.3890795 40.2017397, 28.3879208 40.2017888, 28.3867836 40.2018544, 28.3834147 40.2017233, 28.3812904 40.2015922, 28.3776855 40.2009858, 28.3750462 40.2007399, 28.3744669 40.2009038, 28.3729434 40.2014447, 28.3717632 40.2015266, 28.3701539 40.2010513, 28.368802 40.2001991, 28.3674073 40.1993796, 28.3655834 40.1989699, 28.3633519 40.1986339, 28.3632338 40.1992157, 28.3632767 40.1999368, 28.3632123 40.2006252)))"
abdullahpaşa mahallesi,"POLYGON ((28.360278 40.2177906, 28.3595806 40.2188024, 28.360793 40.2190277, 28.360557 40.2191342, 28.3604497 40.2194987, 28.3607608 40.2195479, 28.3609593 40.2196298, 28.3614314 40.2199411, 28.3615274 40.2200183, 28.362177 40.2193144, 28.3630514 40.2199944, 28.3635879 40.2197076, 28.3629462 40.2189802, 28.3627027 40.2187041, 28.3617157 40.2178603, 28.3607179 40.2171352, 28.360278 40.2177906))"
